"Date","Price","Open","High","Low","Vol.","Change %"
"02/11/2021","47,966.0","44,835.0","47,981.0","44,444.0","","6.98%"
"02/10/2021","44,835.0","46,486.0","47,056.0","44,541.0","","-3.55%"
"02/09/2021","46,486.0","46,440.0","48,004.0","45,882.0","","0.10%"
"02/08/2021","46,440.0","38,841.0","46,440.0","38,250.0","","19.56%"
"02/07/2021","38,841.0","39,257.0","39,561.0","38,061.0","","-1.06%"
"02/06/2021","39,257.0","38,260.0","40,780.0","38,260.0","","2.61%"
"02/05/2021","38,260.0","36,975.0","38,260.0","36,759.0","","3.48%"
"02/04/2021","36,975.0","37,677.0","37,998.0","36,521.0","","-1.86%"
"02/03/2021","37,677.0","35,563.0","37,677.0","35,563.0","","5.94%"
"02/02/2021","35,563.0","33,559.0","35,960.0","33,559.0","","5.97%"
"02/01/2021","33,559.0","33,141.0","34,460.1","32,595.0","","1.26%"
"01/31/2021","33,141.0","34,334.0","34,334.0","32,270.0","","-3.47%"
"01/30/2021","34,334.0","34,268.0","34,791.0","33,136.6","","0.16%"
"01/29/2021","34,280.7","33,350.0","38,056.0","32,466.0","","2.85%"
"01/28/2021","33,331.0","30,454.0","33,418.0","30,344.0","","9.45%"
"01/27/2021","30,454.0","32,519.0","32,519.0","29,815.0","","-6.35%"
"01/26/2021","32,519.0","32,268.1","32,735.1","31,434.0","","0.78%"
"01/25/2021","32,268.1","32,298.0","34,693.0","32,268.1","","-0.09%"
"01/24/2021","32,298.0","32,099.0","32,830.0","31,481.0","","0.62%"
"01/23/2021","32,099.0","33,062.0","33,062.0","31,773.0","","-2.91%"
"01/22/2021","33,062.0","30,852.0","33,631.0","28,991.0","","7.09%"
"01/21/2021","30,873.0","35,522.0","35,522.0","30,609.0","","-13.09%"
"01/20/2021","35,521.1","35,915.0","36,263.0","33,447.0","","-1.22%"
"01/19/2021","35,958.0","36,699.0","37,673.0","35,958.0","","-2.02%"
"01/18/2021","36,699.0","35,913.0","36,906.0","35,180.0","","2.22%"
"01/17/2021","35,903.0","36,061.0","36,570.0","33,914.0","","-0.42%"
"01/16/2021","36,055.0","36,741.0","37,750.0","35,809.0","","-1.87%"
"01/15/2021","36,741.0","39,145.0","39,476.0","35,268.0","","-6.20%"
"01/14/2021","39,170.0","37,374.0","39,750.0","37,193.0","","4.80%"
"01/13/2021","37,375.0","34,106.0","37,418.0","33,160.0","","9.59%"
"01/12/2021","34,103.0","35,448.0","35,838.6","33,616.0","","-3.87%"
"01/11/2021","35,476.0","38,226.0","38,226.0","31,842.0","","-7.19%"
"01/10/2021","38,226.0","40,171.0","41,209.3","37,436.0","","-4.84%"
"01/09/2021","40,171.0","40,509.0","41,046.0","38,966.0","","-0.83%"
"01/08/2021","40,509.0","39,407.0","41,616.0","37,723.0","","2.80%"
"01/07/2021","39,407.0","36,755.0","39,672.0","36,755.0","","7.22%"
"01/06/2021","36,755.0","33,986.0","36,755.0","33,901.0","","8.12%"
"01/05/2021","33,996.0","32,020.0","33,996.0","30,979.1","","6.17%"
"01/04/2021","32,020.0","32,971.0","33,403.0","29,178.0","","-2.88%"
"01/03/2021","32,971.0","32,183.0","34,253.0","32,110.0","","2.44%"
"01/02/2021","32,185.0","29,346.0","33,168.0","29,192.0","","9.67%"
"01/01/2021","29,346.0","28,933.0","29,498.0","28,932.0","","1.43%"
"12/31/2020","28,933.0","28,880.0","29,133.0","28,358.0","","0.18%"
"12/30/2020","28,880.0","27,316.0","28,892.0","27,316.0","","5.73%"
"12/29/2020","27,315.0","27,058.0","27,315.0","25,923.0","","0.95%"
"12/28/2020","27,058.0","26,241.0","27,308.0","26,241.0","","3.11%"
"12/27/2020","26,241.0","26,410.0","28,051.1","26,241.0","","-0.65%"
"12/26/2020","26,412.0","24,717.0","26,577.0","24,566.0","","6.86%"
"12/25/2020","24,717.0","23,743.0","24,717.0","23,491.0","","4.14%"
"12/24/2020","23,735.0","23,234.0","23,735.0","22,860.0","","2.16%"
"12/23/2020","23,234.0","23,805.0","23,916.0","22,917.0","","-2.40%"
"12/22/2020","23,805.0","22,701.0","23,805.0","22,489.7","","4.86%"
"12/21/2020","22,701.0","23,432.7","23,901.0","22,483.0","","-3.10%"
"12/20/2020","23,427.0","23,804.0","24,099.0","23,331.7","","-1.58%"
"12/19/2020","23,804.0","23,127.0","24,058.0","22,966.0","","2.93%"
"12/18/2020","23,127.0","22,806.6","23,142.0","22,544.0","","1.41%"
"12/17/2020","22,806.6","21,322.0","23,492.0","21,322.0","","6.96%"
"12/16/2020","21,322.0","19,459.0","21,322.0","19,388.0","","9.57%"
"12/15/2020","19,459.0","19,282.0","19,548.0","19,135.0","","0.92%"
"12/14/2020","19,281.0","19,180.0","19,281.0","19,076.0","","0.53%"
"12/13/2020","19,180.0","18,818.0","19,338.1","18,747.0","","1.96%"
"12/12/2020","18,810.6","18,050.0","18,821.0","18,050.0","","4.21%"
"12/11/2020","18,050.0","18,260.0","18,260.0","17,764.0","","-1.15%"
"12/10/2020","18,260.0","18,560.0","18,560.0","18,155.0","","-1.62%"
"12/09/2020","18,560.0","18,337.0","18,630.0","17,827.0","","1.23%"
"12/08/2020","18,335.0","19,196.0","19,299.0","18,335.0","","-4.49%"
"12/07/2020","19,196.0","19,410.0","19,410.0","18,959.4","","-1.10%"
"12/06/2020","19,410.0","19,157.0","19,410.0","19,015.6","","1.32%"
"12/05/2020","19,157.0","18,657.0","19,157.0","18,657.0","","2.68%"
"12/04/2020","18,657.0","19,452.0","19,452.0","18,657.0","","-4.06%"
"12/03/2020","19,447.0","19,241.0","19,560.0","18,999.4","","1.07%"
"12/02/2020","19,241.0","18,807.0","19,275.0","18,538.0","","2.31%"
"12/01/2020","18,807.0","19,695.0","19,733.0","18,727.0","","-4.47%"
"11/30/2020","19,686.0","18,196.0","19,723.0","18,196.0","","8.19%"
"11/29/2020","18,196.0","17,746.0","18,212.0","17,579.2","","2.54%"
"11/28/2020","17,746.0","17,169.3","17,800.0","16,997.0","","3.36%"
"11/27/2020","17,169.3","17,211.7","17,492.0","16,614.9","","-0.29%"
"11/26/2020","17,219.0","18,727.0","18,824.0","16,592.0","","-8.07%"
"11/25/2020","18,730.0","19,134.8","19,303.0","18,730.0","","-2.12%"
"11/24/2020","19,134.8","18,373.0","19,349.0","18,357.0","","4.15%"
"11/23/2020","18,373.0","18,399.0","18,655.0","18,158.0","","-0.14%"
"11/22/2020","18,399.0","18,660.0","18,668.0","18,122.0","","-1.40%"
"11/21/2020","18,660.0","18,669.0","18,944.5","18,521.0","","-0.05%"
"11/20/2020","18,669.0","17,810.0","18,699.7","17,810.0","","4.82%"
"11/19/2020","17,810.0","17,773.0","18,140.0","17,486.0","","0.21%"
"11/18/2020","17,773.0","17,674.9","18,212.0","17,378.6","","0.56%"
"11/17/2020","17,674.9","16,710.0","17,740.0","16,627.0","","5.77%"
"11/16/2020","16,710.0","15,962.2","16,827.6","15,906.0","","4.68%"
"11/15/2020","15,962.2","16,057.0","16,095.0","15,871.0","","-0.60%"
"11/14/2020","16,058.3","16,310.0","16,310.0","15,833.0","","-1.54%"
"11/13/2020","16,310.0","16,296.2","16,405.0","16,079.0","","0.10%"
"11/12/2020","16,294.0","15,710.0","16,294.0","15,656.0","","3.72%"
"11/11/2020","15,710.0","15,312.0","15,911.6","15,312.0","","2.60%"
"11/10/2020","15,312.0","15,329.0","15,402.0","15,177.0","","-0.11%"
"11/09/2020","15,329.0","15,501.0","15,687.0","15,063.7","","-1.11%"
"11/08/2020","15,501.0","14,844.1","15,554.2","14,844.1","","4.43%"
"11/07/2020","14,844.1","15,571.7","15,610.0","14,734.0","","-4.67%"
"11/06/2020","15,571.7","15,568.0","15,876.0","15,441.0","","-0.01%"
"11/05/2020","15,574.0","14,160.0","15,574.0","14,160.0","","9.99%"
"11/04/2020","14,160.0","14,025.0","14,160.0","13,643.0","","0.96%"
"11/03/2020","14,025.0","13,562.0","14,025.0","13,401.0","","3.41%"
"11/02/2020","13,563.0","13,756.0","13,828.5","13,414.0","","-1.40%"
"11/01/2020","13,756.0","13,788.0","13,829.0","13,679.5","","-0.23%"
"10/31/2020","13,788.0","13,568.0","13,958.0","13,499.0","","1.62%"
"10/30/2020","13,568.0","13,451.0","13,642.2","13,250.0","","0.87%"
"10/29/2020","13,451.0","13,272.0","13,555.1","13,153.0","","1.35%"
"10/28/2020","13,272.0","13,626.3","13,763.0","13,041.2","","-2.60%"
"10/27/2020","13,626.3","13,061.0","13,703.5","13,061.0","","4.33%"
"10/26/2020","13,061.0","13,037.0","13,205.0","12,863.0","","0.18%"
"10/25/2020","13,037.0","13,127.0","13,298.0","12,990.0","","-0.72%"
"10/24/2020","13,132.0","12,935.0","13,166.0","12,905.0","","1.52%"
"10/23/2020","12,935.0","12,988.0","12,999.0","12,757.0","","-0.41%"
"10/22/2020","12,988.0","12,810.9","13,128.0","12,738.3","","1.27%"
"10/21/2020","12,825.0","11,925.0","13,099.0","11,925.0","","7.55%"
"10/20/2020","11,925.0","11,757.0","11,980.0","11,723.0","","1.43%"
"10/19/2020","11,757.0","11,518.0","11,764.0","11,451.0","","2.08%"
"10/18/2020","11,518.0","11,375.0","11,518.0","11,366.0","","1.26%"
"10/17/2020","11,375.0","11,325.0","11,375.0","11,325.0","","0.44%"
"10/16/2020","11,325.0","11,509.0","11,540.0","11,268.2","","-1.60%"
"10/15/2020","11,509.0","11,440.0","11,513.0","11,335.0","","0.60%"
"10/14/2020","11,440.0","11,442.0","11,547.0","11,347.0","","-0.02%"
"10/13/2020","11,442.0","11,560.0","11,560.0","11,392.5","","-1.02%"
"10/12/2020","11,560.0","11,385.0","11,698.9","11,284.0","","1.54%"
"10/11/2020","11,385.0","11,308.0","11,430.0","11,308.0","","0.68%"
"10/10/2020","11,308.0","11,071.0","11,450.0","11,071.0","","2.14%"
"10/09/2020","11,071.0","10,943.0","11,102.4","10,878.0","","1.17%"
"10/08/2020","10,943.0","10,687.0","10,943.0","10,577.0","","2.40%"
"10/07/2020","10,687.0","10,613.7","10,687.0","10,584.1","","0.69%"
"10/06/2020","10,613.7","10,807.0","10,807.0","10,592.0","","-1.79%"
"10/05/2020","10,807.0","10,687.0","10,807.0","10,669.0","","1.12%"
"10/04/2020","10,687.0","10,558.6","10,694.1","10,557.6","","1.22%"
"10/03/2020","10,558.6","10,586.0","10,608.0","10,535.0","","-0.26%"
"10/02/2020","10,586.0","10,634.0","10,634.0","10,476.0","","-0.45%"
"10/01/2020","10,634.0","10,795.0","10,909.0","10,523.0","","-1.48%"
"09/30/2020","10,794.0","10,856.0","10,856.0","10,715.0","","-0.57%"
"09/29/2020","10,856.0","10,712.0","10,856.0","10,697.0","","1.34%"
"09/28/2020","10,712.0","10,803.0","10,941.0","10,712.0","","-0.84%"
"09/27/2020","10,803.0","10,750.0","10,807.1","10,664.0","","0.49%"
"09/26/2020","10,750.0","10,708.0","10,776.9","10,700.7","","0.39%"
"09/25/2020","10,708.0","10,754.0","10,765.0","10,629.0","","-0.43%"
"09/24/2020","10,754.0","10,263.0","10,760.0","10,263.0","","4.78%"
"09/23/2020","10,263.0","10,549.0","10,549.0","10,255.0","","-2.71%"
"09/22/2020","10,549.0","10,435.0","10,589.0","10,435.0","","1.10%"
"09/21/2020","10,434.0","10,934.5","10,980.9","10,434.0","","-4.58%"
"09/20/2020","10,934.5","11,099.0","11,099.0","10,848.2","","-1.48%"
"09/19/2020","11,099.0","10,957.2","11,127.0","10,957.2","","1.29%"
"09/18/2020","10,957.2","10,959.0","11,022.0","10,868.0","","-0.02%"
"09/17/2020","10,959.0","10,971.3","11,040.4","10,812.7","","-0.11%"
"09/16/2020","10,971.3","10,797.0","11,091.0","10,690.9","","1.61%"
"09/15/2020","10,797.0","10,690.0","10,899.9","10,690.0","","1.04%"
"09/14/2020","10,686.0","10,331.0","10,754.0","10,331.0","","3.44%"
"09/13/2020","10,331.0","10,458.0","10,560.0","10,244.0","","-1.21%"
"09/12/2020","10,458.0","10,405.0","10,463.5","10,352.0","","0.51%"
"09/11/2020","10,405.0","10,355.0","10,405.0","10,220.0","","0.48%"
"09/10/2020","10,355.0","10,240.0","10,407.0","10,240.0","","1.12%"
"09/09/2020","10,240.0","10,149.8","10,324.0","10,030.0","","0.89%"
"09/08/2020","10,149.8","10,397.0","10,397.0","10,007.0","","-2.38%"
"09/07/2020","10,397.0","10,276.0","10,397.0","9,964.1","","1.18%"
"09/06/2020","10,276.0","10,196.9","10,325.0","10,122.0","","0.77%"
"09/05/2020","10,197.0","10,484.7","10,517.7","10,046.2","","-2.74%"
"09/04/2020","10,484.7","10,170.0","10,593.0","10,170.0","","3.09%"
"09/03/2020","10,170.0","11,408.0","11,408.0","10,011.0","","-10.85%"
"09/02/2020","11,408.0","11,942.0","11,942.0","11,334.0","","-4.47%"
"09/01/2020","11,942.0","11,671.0","12,037.0","11,616.0","","2.32%"
"08/31/2020","11,671.0","11,729.9","11,734.0","11,639.1","","-0.50%"
"08/30/2020","11,729.9","11,492.0","11,729.9","11,492.0","","2.07%"
"08/29/2020","11,492.0","11,545.0","11,587.0","11,476.3","","-0.46%"
"08/28/2020","11,545.0","11,343.0","11,545.0","11,343.0","","1.78%"
"08/27/2020","11,343.0","11,471.1","11,471.1","11,254.0","","-1.12%"
"08/26/2020","11,471.0","11,341.0","11,482.0","11,316.0","","1.15%"
"08/25/2020","11,341.0","11,768.0","11,768.0","11,200.0","","-3.63%"
"08/24/2020","11,768.0","11,663.0","11,817.9","11,616.8","","0.90%"
"08/23/2020","11,663.0","11,685.0","11,692.6","11,551.0","","-0.19%"
"08/22/2020","11,685.0","11,531.0","11,690.7","11,449.0","","1.34%"
"08/21/2020","11,531.0","11,884.0","11,889.0","11,531.0","","-2.97%"
"08/20/2020","11,884.0","11,778.0","11,900.0","11,719.0","","0.90%"
"08/19/2020","11,778.0","11,961.8","12,004.0","11,694.6","","-1.54%"
"08/18/2020","11,961.8","12,300.0","12,359.0","11,927.2","","-2.75%"
"08/17/2020","12,300.0","11,925.0","12,415.0","11,826.1","","3.14%"
"08/16/2020","11,925.0","11,873.4","11,925.0","11,781.0","","0.43%"
"08/15/2020","11,873.4","11,761.0","11,977.4","11,761.0","","0.96%"
"08/14/2020","11,761.0","11,792.5","11,824.0","11,699.0","","-0.27%"
"08/13/2020","11,792.5","11,589.0","11,792.5","11,388.0","","1.74%"
"08/12/2020","11,591.0","11,379.8","11,591.0","11,257.0","","1.86%"
"08/11/2020","11,379.8","11,892.0","11,912.0","11,278.0","","-4.31%"
"08/10/2020","11,892.0","11,675.7","12,024.0","11,675.7","","1.85%"
"08/09/2020","11,675.7","11,764.0","11,782.0","11,572.0","","-0.75%"
"08/08/2020","11,764.0","11,580.0","11,772.0","11,564.0","","1.59%"
"08/07/2020","11,580.0","11,759.0","11,845.0","11,509.0","","-1.52%"
"08/06/2020","11,759.0","11,735.8","11,858.0","11,649.7","","0.20%"
"08/05/2020","11,735.8","11,184.0","11,735.8","11,182.0","","4.93%"
"08/04/2020","11,184.0","11,226.5","11,346.8","11,096.0","","-0.38%"
"08/03/2020","11,226.5","11,053.8","11,389.0","11,053.8","","1.56%"
"08/02/2020","11,053.8","11,804.7","11,917.0","11,032.0","","-6.36%"
"08/01/2020","11,804.7","11,350.0","11,804.7","11,307.0","","4.01%"
"07/31/2020","11,350.0","11,123.0","11,378.0","11,038.0","","2.04%"
"07/30/2020","11,123.0","11,117.0","11,180.0","10,965.0","","0.05%"
"07/29/2020","11,117.0","10,932.0","11,240.0","10,929.2","","1.69%"
"07/28/2020","10,932.0","11,044.0","11,211.8","10,761.0","","-1.01%"
"07/27/2020","11,044.0","9,946.3","11,249.1","9,946.3","","11.02%"
"07/26/2020","9,948.1","9,714.9","10,008.0","9,685.8","","2.40%"
"07/25/2020","9,714.9","9,559.1","9,730.5","9,559.1","","1.63%"
"07/24/2020","9,559.4","9,615.0","9,615.0","9,505.3","","-0.58%"
"07/23/2020","9,615.0","9,557.7","9,642.9","9,494.6","","0.60%"
"07/22/2020","9,557.7","9,402.0","9,557.7","9,349.3","","1.66%"
"07/21/2020","9,402.0","9,179.2","9,434.0","9,179.2","","2.43%"
"07/20/2020","9,179.2","9,231.2","9,231.2","9,169.7","","-0.56%"
"07/19/2020","9,231.2","9,189.1","9,231.2","9,130.5","","0.46%"
"07/18/2020","9,189.1","9,167.3","9,200.1","9,142.9","","0.24%"
"07/17/2020","9,167.3","9,149.9","9,172.0","9,128.8","","0.19%"
"07/16/2020","9,149.9","9,210.1","9,215.7","9,092.1","","-0.65%"
"07/15/2020","9,210.1","9,263.4","9,263.4","9,195.7","","-0.58%"
"07/14/2020","9,263.4","9,252.0","9,270.7","9,194.8","","0.12%"
"07/13/2020","9,252.0","9,315.8","9,344.8","9,238.1","","-0.68%"
"07/12/2020","9,315.8","9,246.3","9,315.8","9,195.6","","0.75%"
"07/11/2020","9,246.3","9,305.7","9,305.7","9,221.8","","-0.64%"
"07/10/2020","9,305.7","9,248.9","9,305.7","9,161.9","","0.61%"
"07/09/2020","9,248.9","9,447.0","9,447.0","9,215.0","","-2.10%"
"07/08/2020","9,447.0","9,267.5","9,480.7","9,267.5","","1.94%"
"07/07/2020","9,267.5","9,361.0","9,361.0","9,255.1","","-1.00%"
"07/06/2020","9,361.0","9,089.7","9,361.0","9,080.1","","2.99%"
"07/05/2020","9,089.7","9,147.7","9,152.3","9,004.9","","-0.63%"
"07/04/2020","9,147.7","9,073.9","9,203.5","9,060.0","","0.81%"
"07/03/2020","9,073.9","9,100.0","9,135.5","9,058.1","","-0.29%"
"07/02/2020","9,100.0","9,239.9","9,266.1","8,950.2","","-1.51%"
"07/01/2020","9,239.9","9,150.6","9,298.0","9,109.5","","0.98%"
"06/30/2020","9,150.6","9,194.4","9,206.5","9,077.1","","-0.48%"
"06/29/2020","9,194.4","9,127.8","9,242.1","9,030.2","","0.73%"
"06/28/2020","9,127.8","9,015.3","9,193.2","8,949.4","","1.25%"
"06/27/2020","9,015.3","9,173.1","9,199.5","8,857.3","","-1.72%"
"06/26/2020","9,173.1","9,257.0","9,299.0","9,054.1","","-0.91%"
"06/25/2020","9,257.0","9,312.1","9,344.0","9,012.7","","-0.59%"
"06/24/2020","9,312.1","9,635.1","9,684.1","9,222.3","","-3.35%"
"06/23/2020","9,635.1","9,697.7","9,724.0","9,594.7","","-0.65%"
"06/22/2020","9,697.7","9,298.1","9,794.2","9,285.2","","4.30%"
"06/21/2020","9,298.1","9,371.3","9,431.1","9,292.1","","-0.78%"
"06/20/2020","9,371.3","9,315.5","9,401.0","9,178.6","","0.60%"
"06/19/2020","9,315.5","9,400.0","9,439.9","9,241.8","","-0.90%"
"06/18/2020","9,400.0","9,473.3","9,496.4","9,287.2","","-0.77%"
"06/17/2020","9,473.3","9,534.4","9,566.0","9,261.3","","-0.64%"
"06/16/2020","9,534.4","9,435.0","9,589.9","9,388.1","","1.07%"
"06/15/2020","9,433.9","9,344.8","9,510.0","8,914.9","","0.95%"
"06/14/2020","9,345.4","9,480.9","9,486.0","9,262.0","","-1.43%"
"06/13/2020","9,480.8","9,468.3","9,498.2","9,363.6","","0.13%"
"06/12/2020","9,468.3","9,272.2","9,544.0","9,246.0","","2.11%"
"06/11/2020","9,272.2","9,898.8","9,972.8","9,088.6","","-6.33%"
"06/10/2020","9,898.8","9,771.9","10,004.0","9,699.3","","1.31%"
"06/09/2020","9,770.8","9,784.4","9,875.9","9,582.1","","-0.13%"
"06/08/2020","9,783.2","9,747.1","9,800.0","9,650.4","","0.38%"
"06/07/2020","9,746.3","9,668.4","9,814.0","9,402.3","","0.81%"
"06/06/2020","9,668.4","9,620.4","9,733.0","9,552.6","","0.50%"
"06/05/2020","9,620.5","9,790.7","9,861.8","9,620.5","","-1.74%"
"06/04/2020","9,790.7","9,672.0","9,882.1","9,477.0","","1.23%"
"06/03/2020","9,672.0","9,530.0","9,684.0","9,400.0","","1.49%"
"06/02/2020","9,530.0","10,221.0","10,242.0","9,197.4","","-6.76%"
"06/01/2020","10,221.0","9,452.1","10,390.0","9,421.8","","8.13%"
"05/31/2020","9,452.1","9,706.4","9,707.2","9,402.6","","-2.62%"
"05/30/2020","9,706.4","9,426.2","9,742.0","9,338.0","","2.97%"
"05/29/2020","9,426.2","9,589.3","9,618.5","9,352.3","","-1.70%"
"05/28/2020","9,589.3","9,210.3","9,629.6","9,121.7","","4.11%"
"05/27/2020","9,210.3","8,845.5","9,225.0","8,822.8","","4.12%"
"05/26/2020","8,845.5","8,902.0","9,013.3","8,705.0","","-0.63%"
"05/25/2020","8,902.0","8,711.5","8,960.8","8,628.6","","2.19%"
"05/24/2020","8,711.5","9,174.6","9,300.0","8,700.0","","-5.05%"
"05/23/2020","9,174.6","9,162.4","9,304.0","9,088.6","","0.13%"
"05/22/2020","9,162.4","9,059.5","9,257.3","8,935.5","","1.14%"
"05/21/2020","9,059.5","9,502.0","9,564.0","8,821.4","","-4.66%"
"05/20/2020","9,502.0","9,770.1","9,840.6","9,305.1","","-2.74%"
"05/19/2020","9,770.1","9,714.8","9,877.5","9,470.2","","0.57%"
"05/18/2020","9,714.8","9,668.2","9,941.1","9,462.4","","0.48%"
"05/17/2020","9,668.2","9,388.0","9,877.7","9,334.2","","2.98%"
"05/16/2020","9,388.0","9,313.3","9,580.0","9,224.0","","0.80%"
"05/15/2020","9,313.3","9,791.0","9,836.5","9,133.6","","-4.88%"
"05/14/2020","9,791.0","9,312.0","9,937.8","9,267.5","","5.14%"
"05/13/2020","9,312.0","8,811.4","9,403.2","8,799.5","","5.68%"
"05/12/2020","8,811.4","8,555.0","8,967.0","8,526.6","","3.00%"
"05/11/2020","8,555.0","8,726.0","9,135.8","8,211.1","","-1.96%"
"05/10/2020","8,726.0","9,537.7","9,557.5","8,107.4","","-8.51%"
"05/09/2020","9,537.9","9,792.2","9,900.0","9,499.0","","-2.60%"
"05/08/2020","9,792.8","9,991.0","10,025.0","9,713.8","","-1.87%"
"05/07/2020","9,979.6","9,150.4","10,045.0","9,050.0","","8.97%"
"05/06/2020","9,157.9","9,020.0","9,415.1","8,918.3","","1.53%"
"05/05/2020","9,020.1","8,871.2","9,119.8","8,770.9","","1.74%"
"05/04/2020","8,865.8","8,901.6","8,959.0","8,535.0","","-0.38%"
"05/03/2020","8,899.8","8,982.3","9,198.0","8,738.5","","-0.92%"
"05/02/2020","8,982.3","8,822.9","8,999.0","8,763.0","","1.81%"
"05/01/2020","8,822.9","8,630.8","9,069.9","8,630.8","","2.17%"
"04/30/2020","8,635.3","8,773.8","9,438.8","8,416.0","","-1.57%"
"04/29/2020","8,773.3","7,750.7","8,918.0","7,706.1","","13.12%"
"04/28/2020","7,755.8","7,777.6","7,777.7","7,658.6","","-0.28%"
"04/27/2020","7,777.7","7,698.0","7,777.7","7,623.4","","1.05%"
"04/26/2020","7,697.1","7,538.5","7,697.1","7,487.0","","2.10%"
"04/25/2020","7,538.5","7,508.4","7,700.0","7,450.1","","0.42%"
"04/24/2020","7,506.8","7,499.0","7,614.0","7,428.3","","0.15%"
"04/23/2020","7,495.2","7,133.3","7,744.9","7,047.4","","5.08%"
"04/22/2020","7,133.0","6,849.9","7,164.0","6,826.2","","4.13%"
"04/21/2020","6,850.0","6,835.0","6,955.6","6,770.7","","0.12%"
"04/20/2020","6,841.9","7,133.4","7,235.0","6,767.1","","-4.09%"
"04/19/2020","7,133.3","7,268.8","7,285.4","7,058.7","","-1.87%"
"04/18/2020","7,269.1","7,045.9","7,300.1","7,044.9","","3.17%"
"04/17/2020","7,045.8","7,114.7","7,158.9","7,013.4","","-0.97%"
"04/16/2020","7,114.9","6,629.1","7,200.0","6,500.4","","7.25%"
"04/15/2020","6,633.8","6,874.0","6,938.4","6,621.3","","-3.47%"
"04/14/2020","6,872.4","6,847.9","6,984.9","6,762.9","","0.35%"
"04/13/2020","6,848.7","6,916.5","6,916.5","6,576.5","","-0.93%"
"04/12/2020","6,913.0","6,884.5","7,192.2","6,797.6","","0.41%"
"04/11/2020","6,884.5","6,874.3","6,954.4","6,780.0","","0.13%"
"04/10/2020","6,875.5","7,293.7","7,305.8","6,756.4","","-5.73%"
"04/09/2020","7,293.5","7,367.1","7,370.7","7,117.0","","-1.00%"
"04/08/2020","7,367.0","7,203.0","7,420.0","7,155.8","","2.28%"
"04/07/2020","7,203.0","7,340.2","7,452.0","7,088.0","","-1.95%"
"04/06/2020","7,346.0","6,780.2","7,350.1","6,779.9","","8.38%"
"04/05/2020","6,778.0","6,880.6","6,914.7","6,693.4","","-1.51%"
"04/04/2020","6,881.6","6,738.5","7,010.8","6,660.0","","2.09%"
"04/03/2020","6,740.8","6,810.7","7,048.1","6,624.6","","-1.14%"
"04/02/2020","6,818.3","6,685.7","7,263.3","6,591.3","","2.15%"
"04/01/2020","6,675.0","6,429.0","6,714.6","6,180.0","","3.85%"
"03/31/2020","6,427.7","6,409.1","6,536.0","6,350.0","","0.31%"
"03/30/2020","6,407.6","5,893.7","6,627.1","5,880.9","","8.74%"
"03/29/2020","5,892.6","6,252.3","6,279.6","5,892.6","","-5.71%"
"03/28/2020","6,249.3","6,366.0","6,366.0","6,061.4","","-1.89%"
"03/27/2020","6,370.0","6,755.0","6,856.0","6,277.8","","-5.64%"
"03/26/2020","6,750.7","6,688.2","6,790.1","6,536.9","","0.93%"
"03/25/2020","6,688.2","6,762.0","6,968.0","6,449.9","","-1.09%"
"03/24/2020","6,762.0","6,491.2","6,838.5","6,406.1","","4.17%"
"03/23/2020","6,491.2","5,820.1","6,652.4","5,682.7","","11.40%"
"03/22/2020","5,827.0","6,202.7","6,410.6","5,757.3","","-6.04%"
"03/21/2020","6,201.8","6,211.1","6,461.0","5,884.7","","-0.06%"
"03/20/2020","6,205.8","6,173.5","6,897.0","5,687.6","","0.52%"
"03/19/2020","6,173.4","5,417.1","6,412.6","5,266.4","","13.98%"
"03/18/2020","5,416.2","5,339.0","5,452.7","5,033.9","","1.33%"
"03/17/2020","5,345.2","5,068.3","5,564.2","4,964.4","","5.67%"
"03/16/2020","5,058.5","5,381.9","5,381.9","4,468.0","","-6.03%"
"03/15/2020","5,383.2","5,217.1","5,984.2","5,133.0","","3.16%"
"03/14/2020","5,218.2","5,621.8","5,673.2","5,099.0","","-7.24%"
"03/13/2020","5,625.4","4,873.1","5,965.3","4,001.0","","14.17%"
"03/12/2020","4,927.0","7,975.3","8,001.7","4,612.1","","-38.18%"
"03/11/2020","7,969.6","7,917.9","8,020.6","7,635.1","","0.71%"
"03/10/2020","7,913.8","7,965.5","8,180.0","7,779.0","","-0.67%"
"03/09/2020","7,967.3","8,073.8","8,214.9","7,700.0","","-1.32%"
"03/08/2020","8,074.0","8,917.2","8,917.2","8,049.5","","-9.47%"
"03/07/2020","8,919.0","9,180.6","9,231.1","8,884.8","","-2.85%"
"03/06/2020","9,180.6","9,085.6","9,199.7","9,016.1","","0.99%"
"03/05/2020","9,090.8","8,795.3","9,185.0","8,795.3","","3.44%"
"03/04/2020","8,788.6","8,791.1","8,877.7","8,718.4","","-0.03%"
"03/03/2020","8,791.1","8,938.5","8,940.0","8,700.0","","-1.64%"
"03/02/2020","8,938.1","8,556.8","8,990.8","8,524.6","","4.35%"
"03/01/2020","8,565.2","8,561.5","8,775.0","8,460.0","","0.09%"
"02/29/2020","8,557.3","8,730.6","8,820.9","8,557.3","","-1.96%"
"02/28/2020","8,728.0","8,826.1","8,908.3","8,455.2","","-1.11%"
"02/27/2020","8,825.8","8,813.2","8,975.0","8,555.0","","0.14%"
"02/26/2020","8,813.2","9,324.8","9,385.9","8,652.7","","-5.51%"
"02/25/2020","9,327.5","9,674.0","9,686.6","9,251.4","","-3.58%"
"02/24/2020","9,674.1","9,983.8","10,022.0","9,484.3","","-3.11%"
